Age,Work-class,Fnlwgt,Education,Education-num,Marital-stat,Occupation,Relationship,Race,Sex,Capital-gain,Capital-loss,Hours-per-week,Native-Country,"<=50k, >50k"
33,1,155343,2,9,1,10,5,1,1,0,0,40,1,0
36,1,234271,6,10,1,7,1,1,0,0,0,40,1,0
30,1,257849,9,4,2,7,2,1,1,0,0,48,1,0
23,1,228230,6,10,2,6,3,1,0,0,0,47,1,0
36,1,227615,12,3,4,7,6,1,1,0,0,32,21,0
29,1,406826,1,13,1,4,1,1,0,0,0,45,1,0
50,2,27539,6,10,2,9,2,1,1,7688,0,40,1,1
19,1,97261,14,8,1,3,1,1,1,0,0,40,1,0
20, ,232022,6,10,1, ,4,1,0,0,0,40,1,0
52,4,168539,2,9,2,10,2,1,1,0,0,40,1,1
20,1,515797,2,9,2,7,2,1,1,0,0,40,1,0
22,1,351381,8,11,1,1,1,1,0,0,0,40,1,0
34,1,161018,6,10,2,6,2,1,1,0,0,55,1,1
60,1,26721,6,10,2,7,2,1,1,0,0,40,1,0
19,1,164123,3,7,1,5,1,2,1,0,0,40,1,0
59,2,98418,2,9,2,9,2,1,1,0,0,20,1,0
36,1,29814,2,9,1,8,6,1,1,0,0,50,1,0
25,1,254613,2,9,1,7,4,1,1,0,0,40,13,0
49,1,207677,9,4,3,7,1,1,1,0,0,70,1,0
25,2,217030,2,9,1,5,5,1,0,0,0,30,1,0
50,1,171199,3,7,3,5,5,1,0,0,0,40,1,0
44,1,198270,7,12,3,4,1,1,0,0,0,43,1,0
28, ,131310,2,9,6, ,5,1,0,0,0,40,1,0
33,1,79923,6,10,2,6,2,1,1,0,0,20,1,0
40,3,475322,1,13,6,7,4,1,1,0,0,50,1,0
56,1,134286,6,10,2,2,2,1,1,0,0,45,1,0
56,2,73746,6,10,2,2,2,1,1,0,0,50,1,1
23,1,125525,1,13,1,4,4,1,1,0,0,42,1,0
38, ,155676,2,9,3, ,5,2,0,0,0,40,1,0
21,1,304949,6,10,1,4,4,1,0,0,0,10,1,0
67,1,150516,9,4,2,7,2,1,1,0,0,24,1,0
54,6,249096,8,11,2,11,2,1,1,0,0,40,1,0
50,5,164127,2,9,1,5,1,2,0,0,0,40,1,0
59,1,304779,9,4,2,10,2,1,1,0,0,40,1,0
51,1,157043,3,7,5,3,5,2,0,0,0,40,1,0
30,1,396538,2,9,6,2,5,1,0,0,0,29,1,0
42,1,510072,2,9,2,7,2,1,1,0,0,40,1,1
64, ,200017,2,9,5, ,1,1,0,0,0,20,1,0
61, ,60641,1,13,1, ,1,1,0,0,0,45,1,0
26,1,89326,1,13,1,6,1,1,1,0,0,40,1,0
47,1,200471,8,11,2,1,2,1,1,4064,0,40,1,0
78,2,82815,6,10,2,7,2,1,1,0,0,3,1,1
24,2,117210,2,9,3,7,1,1,1,0,0,50,1,0
27,1,202206,3,7,6,9,6,1,1,0,0,40,4,0
51,1,123429,4,14,2,2,2,1,1,0,0,50,1,1
46,1,353512,2,9,2,10,2,1,1,0,0,40,1,1
55,2,26683,2,9,2,9,2,1,1,0,0,60,1,0
20,1,204641,6,10,1,5,4,1,1,0,0,40,1,0
30,1,225053,2,9,2,2,2,1,1,0,0,50,1,0
36, ,98776,6,10,1, ,1,1,1,0,0,30,1,0
19,1,263932,2,9,1,5,4,1,0,0,0,20,1,0
30,1,108247,1,13,2,4,2,1,1,0,0,40,1,1
31,2,369648,7,12,2,7,1,1,1,0,0,50,1,1
26,1,339324,2,9,2,10,2,1,1,0,0,96,1,0
59, ,145574,7,12,2, ,2,1,1,0,0,35,1,1
53,1,317313,2,9,2,8,2,1,1,0,0,60,1,1
24,5,162919,6,10,1,1,1,1,0,0,0,40,1,0
24,1,186314,6,10,6,4,4,1,1,0,0,54,1,0
36,1,254202,2,9,3,2,5,1,0,0,0,50,1,0
39,1,108140,4,14,2,2,2,1,1,0,0,50,1,1
53,1,287317,2,9,3,10,5,2,1,0,0,32,1,0
75,3,81534,2,9,5,6,6,3,1,0,0,35,1,1
36,1,35945,2,9,2,2,2,1,1,0,0,50,1,1
46,3,204928,6,10,2,6,2,1,1,0,0,40,1,0
56,3,208809,2,9,2,6,2,1,1,0,1902,40,1,1
29,1,133625,2,9,2,3,2,2,1,0,0,40,1,0
60,1,71683,5,5,2,10,2,1,1,0,0,49,1,0
58,1,570562,2,9,5,6,1,1,1,0,0,38,1,0
67,2,36876,2,9,2,9,2,1,1,0,0,55,1,0
35,1,253006,6,10,2,4,2,1,1,7688,0,38,1,1
39,2,50096,6,10,2,9,2,1,1,0,0,80,1,0
37,1,336880,6,10,2,8,2,1,1,0,0,50,1,0
54, ,135840,6,10,2, ,2,1,1,0,0,50,1,0
63,2,168048,11,15,2,4,2,1,1,0,0,30,1,0
47,1,187969,3,7,3,5,1,1,0,0,0,38,1,0
23,1,117363,1,13,1,1,4,1,0,0,0,40,1,0
55,1,256526,2,9,6,10,1,1,1,4865,0,45,1,0
49,1,304416,3,7,2,6,3,1,0,0,0,40,1,0
39,1,248011,8,11,2,10,2,1,1,5178,0,40,1,1
23,1,229826,2,9,1,10,4,1,1,0,0,40,1,0
19,1,159796,6,10,1,5,4,1,0,0,0,12,1,0
44,1,165346,4,14,2,2,2,1,1,0,0,40,1,1
25,1,25386,8,11,1,5,5,4,0,0,0,40,1,0
35,1,491000,8,11,3,4,4,2,1,0,0,40,1,0
23,5,247731,2,9,3,1,4,1,0,0,0,40,13,0
48,1,180532,8,11,2,7,2,1,1,0,0,40,1,0
48,1,189462,6,10,3,3,4,1,1,2176,0,40,1,0
44,1,419134,2,9,3,1,5,2,0,0,0,40,1,0
55,2,170166,1,13,2,2,3,1,0,0,0,25,1,0
33,2,173495,2,9,2,7,2,1,1,0,0,50,1,0
18,1,423024,14,8,1,3,4,1,1,0,0,20,1,0
24,1,72119,1,13,1,1,4,1,1,2202,0,30,1,0
32,5,19302,7,12,2,11,2,1,1,0,0,56,3,1
24,6,257621,1,13,1,4,1,1,0,0,0,20,1,0
44,3,118212,1,13,2,2,2,1,1,99999,0,70,1,1
27,1,259840,1,13,2,1,2,1,1,0,0,45,1,0
39,1,115289,7,12,2,12,2,1,1,0,0,40,24,1
26,5,159662,13,6,2,5,2,1,1,0,0,40,1,0
34,1,379798,4,14,2,2,2,1,1,0,0,40,1,1
38,1,227945,4,14,2,4,2,1,1,99999,0,65,1,1
41,6,36999,4,14,2,4,2,1,1,0,0,75,1,1
73, ,131982,1,13,2, ,2,3,1,0,0,5,20,0
32,3,124052,2,9,2,6,2,1,1,0,0,50,1,0
56,5,273084,4,14,2,2,2,2,1,0,0,40,1,1
59,1,170104,1,13,2,2,2,1,1,0,1977,50,1,1
44,1,96249,6,10,2,6,2,1,1,0,0,60,1,1
35,1,140915,1,13,1,6,4,3,1,0,1590,40,11,0
52,1,230657,2,9,2,10,2,4,1,3781,0,40,30,0
30,1,195576,6,10,1,4,4,1,1,3325,0,50,1,0
23,1,117767,1,13,2,6,2,1,1,0,0,40,1,0
43,1,112763,2,9,1,1,5,1,0,8614,0,43,1,1
61,1,79827,2,9,2,2,2,1,1,0,0,50,1,0
38,1,103925,2,9,1,1,5,1,0,0,0,35,1,0
68,1,161744,13,6,2,6,2,1,1,0,0,16,1,0
41,1,106679,4,14,1,2,1,1,1,27828,0,50,1,1
42,2,196514,6,10,1,4,1,1,1,0,0,40,1,0
48, ,61985,5,5,6, ,1,4,0,0,0,20,1,0
19,1,157605,2,9,3,5,1,1,0,0,0,40,1,0
31,1,137367,3,7,4,3,1,3,1,0,0,40,8,0
40,3,110862,7,12,2,7,2,1,1,0,2377,50,1,0
32,1,74883,1,13,1,12,1,3,0,0,0,40,16,0
51,3,98642,2,9,3,2,1,1,1,14084,0,40,1,1
44,5,144778,1,13,2,4,2,1,1,0,0,40,1,1
23,1,177787,1,13,1,6,4,1,0,0,0,30,3,0
30, ,103651,3,7,2, ,2,1,1,0,0,35,1,0
44,1,162108,1,13,1,4,1,1,0,0,0,45,1,0
24,1,217602,2,9,2,9,2,1,1,0,0,60,1,0
34,1,473133,2,9,2,6,2,1,1,0,0,60,1,0
17,1,113301,3,7,1,3,4,1,1,0,0,12, ,0
61,1,80896,4,14,2,4,2,3,1,0,0,45,8,1
30,5,168387,1,13,1,2,4,1,1,0,0,40,1,0
45,1,38950,1,13,1,7,1,1,1,0,0,40,1,0
22,1,107801,8,11,1,1,4,1,0,0,0,40,1,0
49,1,191277,6,10,2,5,2,1,1,0,0,40,1,0
39,1,205359,7,12,5,1,5,1,0,0,0,45,1,0
39, ,240226,2,9,2, ,2,2,1,0,0,40,1,0
34,1,203357,6,10,1,1,6,1,0,0,0,40,1,0
52,5,153064,6,10,2,2,2,1,1,0,0,40,1,1
24,1,202959,8,11,1,1,1,1,0,0,0,40,1,0
38,1,105150,1,13,2,4,2,1,1,0,0,45,1,1
19,1,238474,3,7,1,10,4,1,1,0,0,40,1,0
24,1,1085515,2,9,1,5,1,1,0,0,0,30,1,0
25,1,82560,7,12,1,5,4,1,1,0,0,43,1,0
71,1,55965,9,4,5,8,1,1,1,0,0,10,1,0
27,1,161087,2,9,2,4,3,2,0,0,0,40,1,0
28,1,261278,8,11,1,12,1,2,0,0,0,40,1,0
54,1,182187,8,11,2,11,2,2,1,15024,0,38,19,1
18,1,138917,3,7,1,6,4,2,0,0,0,10,1,0
49,1,200198,2,9,2,5,2,2,1,0,0,40,1,0
36,1,205359,2,9,4,5,5,1,0,0,0,25,1,0
57,1,250201,2,9,5,8,5,1,1,0,0,50,1,0
56,4,67153,4,14,2,2,2,1,1,0,0,40,22,1
17,1,244523,13,6,1,5,4,1,1,0,0,20,1,0
30,1,236599,2,9,2,2,2,1,1,0,0,50,1,0
41,1,108713,13,6,1,6,4,1,0,0,0,40,1,0
26,1,177147,2,9,1,3,4,1,1,0,0,40,1,0
61,1,129246,13,6,2,7,2,1,1,0,0,48,1,0
50, ,222381,6,10,3, ,5,1,1,0,0,40,1,0
24,1,145111,2,9,1,10,1,1,1,0,0,45,1,0
44,1,62258,3,7,1,5,1,1,0,0,0,40,1,0
38,6,108293,4,14,1,4,6,1,0,0,0,40,1,0
61, ,167284,9,4,5, ,1,2,0,0,0,40,1,0
25,1,97789,1,13,1,6,4,1,1,0,0,50,1,0
34,1,111415,2,9,2,6,2,1,1,0,0,70,1,0
38,1,374524,6,10,1,8,1,1,1,0,0,40,1,0
42,1,287244,2,9,2,7,2,1,1,0,0,55,1,0
17, ,341395,13,6,1, ,4,2,1,0,0,20,1,0
48,1,278039,9,4,2,10,2,1,1,0,0,40,1,0
38,1,98360,4,14,2,4,2,1,1,0,0,40,1,1
52,1,317032,2,9,2,7,2,1,1,0,0,50,1,1
55,6,294395,8,11,5,4,5,1,0,6849,0,40,1,0
41,2,240900,2,9,3,9,6,1,1,0,0,20,1,0
45,1,32896,12,3,1,10,4,1,0,0,0,35,1,0
49,1,97411,9,4,1,10,1,3,1,0,0,45,26,0
19,1,72355,6,10,1,5,1,1,1,0,0,20,1,0
39,1,342448,1,13,2,1,2,1,1,0,0,45,1,0
43,1,187702,6,10,1,5,1,1,1,2174,0,45,1,0
42,1,303388,6,10,2,2,2,1,1,0,0,65,1,0
17,1,112291,3,7,1,3,4,1,1,0,0,12,1,0
30,1,208668,7,12,1,4,1,2,0,0,0,25,1,0
61,5,28375,4,14,3,4,1,1,0,0,0,70,1,0
48,1,207277,4,14,2,2,2,1,1,15024,0,40,1,1
60, ,88675,2,9,2, ,2,1,1,0,0,40,1,0
57,1,47857,2,9,2,8,2,1,1,0,0,40,1,1
27,1,372500,12,3,2,3,2,1,1,0,0,45,21,0
24,1,190968,2,9,2,6,2,1,1,0,0,48,1,0
41,1,37997,14,8,3,8,1,1,1,0,0,84,1,1
42,1,257328,2,9,5,8,5,1,1,0,0,40,1,0
34,1,127610,1,13,1,4,4,1,0,0,0,15,1,0
22, ,139324,5,5,1, ,5,2,0,0,0,36,1,0
47,1,164423,2,9,3,2,5,1,0,0,0,43,1,0
50,1,104501,2,9,1,1,1,1,1,0,1980,40,1,0
30,1,56121,2,9,1,7,1,1,1,0,0,40,1,0
38,1,296212,1,13,2,7,2,1,1,0,0,45,1,0
31,1,157640,2,9,2,4,2,1,1,0,0,55,1,1
44,1,222504,6,10,2,1,3,1,0,0,0,45,1,1
34,1,261023,6,10,2,7,2,1,1,0,1651,38,1,0
52,1,146567,2,9,3,10,1,2,1,14344,0,40,1,1
34,1,116910,2,9,2,7,2,1,1,0,0,50,1,0
31,1,132601,6,10,2,2,2,1,1,0,0,40,1,0
68,1,185537,6,10,3,6,1,1,0,0,0,20,1,0
22,1,500720,2,9,1,1,4,1,0,0,0,40,21,0
42,1,182108,1,13,1,2,1,1,0,0,0,35,1,0
37,1,231491,2,9,2,7,2,1,1,0,0,35,1,0
36,2,239415,2,9,2,9,2,1,1,0,0,35,1,0
38,1,179262,6,10,3,1,5,1,0,0,0,30,1,0
72,7,121004,2,9,2,5,2,1,1,0,0,55,1,0
40,1,252392,12,3,2,5,2,1,1,0,0,40,21,0
19,1,163578,6,10,1,6,4,1,1,0,0,30,1,0
55,1,143266,8,11,2,7,2,1,1,0,0,50,31,1
30,1,285902,7,12,2,7,2,1,1,0,0,40,1,0
52,1,113094,1,13,6,1,5,1,0,0,1092,40,1,0
29,1,278637,1,13,2,6,2,1,1,3103,0,45,1,1
41,1,174540,6,10,2,4,2,2,1,0,0,4,1,0
29,1,188729,1,13,1,1,1,1,0,0,0,45,1,0
24,1,72143,1,13,1,6,1,1,0,0,0,20,1,0
46,2,328216,11,15,2,4,2,1,1,0,0,45,1,1
44,1,165815,2,9,2,2,2,1,1,0,0,60,1,1
17,1,317702,13,6,1,6,4,2,0,0,0,15,1,0
35,1,215323,8,11,3,5,5,1,0,0,0,35,1,0
38,1,192939,2,9,3,7,5,1,1,0,0,40,1,0
36,1,156352,5,5,1,3,4,1,1,0,0,40,1,0
24,1,155066,3,7,2,10,2,1,1,0,0,60,1,0
38,2,152621,1,13,2,9,2,1,1,0,0,99,1,0
19,1,298891,3,7,1,6,1,1,0,0,0,40,15,0
30,1,193298,2,9,2,8,2,1,1,0,0,45,1,0
36,5,150309,8,11,2,8,2,4,1,0,0,40,1,0
27,1,384308,6,10,1,7,1,1,1,0,0,45,1,0
27,1,305647,7,12,2,1,2,1,1,0,0,40,1,1
66, ,182378,9,4,2, ,2,1,1,0,0,30,1,0
65,4,23494,6,10,2,2,2,2,1,0,2174,40,1,1
37,1,421633,4,14,1,2,1,2,0,0,0,40,1,1
17,1,57723,3,7,1,6,4,1,1,0,0,30,1,0
19, ,307837,6,10,1, ,4,1,1,0,0,40,1,0
57,1,103540,12,3,2,8,2,2,1,0,0,50,1,0
54,2,136224,4,14,3,4,1,1,0,0,0,30,1,0
21,1,231573,6,10,1,5,1,1,0,0,0,40,1,0
43,1,242804,2,9,6,3,1,1,1,0,0,40,1,0
50,1,163671,2,9,2,7,2,1,1,0,0,40,1,0
38,1,287701,3,7,2,3,2,1,1,0,0,48,1,1
31,1,187560,2,9,2,4,2,1,1,15024,0,40,1,1
41,1,222504,11,15,3,4,5,1,0,0,0,38,1,0
20,1,41356,6,10,1,4,1,1,0,0,0,40,1,0
28,1,59335,1,13,2,1,6,1,0,0,0,15,1,0
62,1,84756,5,5,2,5,2,1,1,0,0,35,1,0
41,1,407425,14,8,3,10,1,2,0,0,0,40,1,0
37,1,162424,2,9,2,7,2,1,1,0,0,45,1,0
53,2,175456,6,10,2,9,2,1,1,0,0,30,1,0
28,1,52603,1,13,2,6,2,1,1,0,0,50,1,1
23,1,250630,4,14,1,4,1,1,0,0,0,30,1,0
46,2,233974,2,9,2,9,2,1,1,0,0,35,1,0
28,1,376302,2,9,1,6,1,1,0,0,0,45,1,0
50,1,195638,13,6,6,1,5,1,0,0,0,40,1,0
19,1,225775,6,10,1,7,1,1,1,0,0,45,21,0
84,1,388384,9,4,2,4,2,2,1,0,0,10,1,0
48,2,219021,11,15,2,4,2,1,1,0,0,35,1,1
61,2,168654,2,9,5,1,5,1,0,0,0,20,1,0
44,1,180609,6,10,3,7,1,1,1,0,0,42,1,0
32,1,114746,2,9,6,3,5,3,0,0,0,60,11,0
25,1,178037,6,10,1,1,4,1,1,0,0,35,1,0
47,6,160045,6,10,3,1,1,1,0,0,0,40,1,0
19,1,268524,6,10,1,6,4,1,0,0,0,15,1,0
37,1,174844,6,10,2,5,2,1,1,0,0,17,1,0
28,1,82488,2,9,3,12,4,3,0,0,0,40,1,0
34,1,221167,7,12,2,1,3,1,0,0,0,40,1,1
32,2,48014,6,10,3,5,1,1,0,0,0,35,1,0
24,1,217226,6,10,1,5,1,1,1,0,0,30,1,0
22, ,177902,6,10,1, ,1,3,0,0,0,25,1,0
30,1,39386,6,10,2,2,2,2,1,0,0,99,1,0
56,1,37394,4,14,2,2,2,1,1,0,0,40,1,0
30,1,115426,1,13,2,6,2,1,1,0,0,40,1,1
28,1,114158,6,10,1,1,4,1,0,0,0,26,1,0
40,1,119101,6,10,2,7,2,1,1,0,1887,68,1,1
28,1,360527,6,10,1,6,1,1,1,0,0,45,1,0
39,1,225544,14,8,1,3,1,1,1,0,0,40,1,0
33,2,108438,2,9,2,7,2,1,1,0,0,40,1,1
23,1,230315,6,10,1,5,1,3,1,0,0,40,25,0
32,1,158002,6,10,1,10,6,1,1,0,0,55,27,0
37,1,179468,2,9,2,7,2,1,1,0,0,40,1,0
71,1,99894,12,3,5,13,1,3,0,0,0,75,1,0
30,1,270889,6,10,2,1,2,1,1,0,0,40,1,1
20,1,42279,6,10,1,2,1,1,0,0,0,40,1,0
53,4,167380,2,9,2,8,2,1,1,0,1740,50,1,0
42,1,274913,2,9,3,7,5,1,1,0,0,45,1,0
44,1,35910,1,13,2,2,2,1,1,0,1902,56,1,1
26,1,68001,4,14,1,4,1,1,0,0,0,40,1,0
21,1,27162,6,10,1,5,4,1,0,0,0,16,1,0
37,2,286146,2,9,4,5,5,2,0,0,0,40,1,0
36,5,95462,1,13,3,4,5,1,0,0,0,40,1,0
25,1,50103,2,9,1,6,5,1,0,0,0,40,1,0
54,1,511668,10,16,2,2,2,1,1,0,1977,43,1,1
38,3,189679,1,13,2,4,2,1,1,0,0,50,1,1
29,1,115064,2,9,1,5,1,1,1,0,0,40,1,0
20,6,215443,6,10,1,7,4,1,1,0,0,38,1,0
32,1,174789,2,9,1,7,6,1,1,0,0,50,1,0
24,1,91999,7,12,1,2,1,1,1,0,0,20,1,0
59,4,100931,2,9,2,1,2,1,1,0,0,40,1,1
56,2,119069,1,13,2,1,2,1,1,0,0,40,1,1
40,2,277488,2,9,3,8,1,1,1,0,0,84,1,0
35,1,265662,1,13,2,6,2,1,1,0,0,40,1,1
38,1,114591,1,13,2,4,3,1,0,15024,0,40,1,1
24,1,227594,6,10,1,6,4,1,0,0,0,20,1,0
30,1,129707,6,10,2,6,2,1,1,0,1848,40,1,1
61, ,175032,2,9,2, ,2,1,1,0,0,40,1,0
36,1,133569,16,2,1,9,1,1,1,0,0,40,21,0
20,5,308654,6,10,1,11,4,3,0,0,0,20,1,0
36,1,156084,2,9,1,6,4,1,0,0,0,40,1,0
45,4,380127,1,13,1,2,1,1,0,0,0,40,1,0
22,1,210781,1,13,1,1,4,1,0,0,0,40,1,0
31,1,189759,2,9,1,9,1,1,1,0,2001,40,1,0
34,1,258675,2,9,1,8,4,1,1,0,0,40,1,0
24,1,223367,3,7,1,7,5,1,1,0,0,40,1,0
42, ,204817,5,5,1, ,4,2,1,0,0,35,1,0
23,1,409230,1,13,1,6,1,1,1,0,0,25,1,0
46,4,308077,11,15,6,4,5,1,0,0,0,40,6,1
60,1,159049,11,15,2,4,2,1,1,0,0,70,6,1
40,1,353142,6,10,3,10,5,2,0,0,0,40,1,0
55,1,143030,2,9,3,10,1,1,0,0,0,40,1,0
47,1,304857,4,14,6,12,1,1,1,27828,0,40,1,1
28,1,30912,2,9,2,5,2,1,1,0,0,43,1,0
55,1,125000,11,15,2,2,2,1,1,0,0,60,1,1
47,1,181363,4,14,2,4,2,1,1,0,0,40,1,1
54,1,338620,4,14,2,2,2,1,1,0,0,52,1,1
32,1,115989,3,7,2,5,3,1,0,0,0,60,1,0
38,1,111128,7,12,2,2,2,1,1,0,0,40,1,1
61,2,201273,6,10,5,10,1,1,0,0,0,40,1,0
62,3,137354,4,14,2,4,2,3,1,0,0,40,11,0
29,1,133420,6,10,2,7,2,1,1,5013,0,40,1,0
26,1,192208,2,9,1,11,1,2,0,0,0,32,1,0
19,1,220001,6,10,1,9,4,1,1,0,0,50,1,0
40,1,352612,13,6,2,7,2,1,1,0,0,40,1,0
36,1,169426,2,9,2,10,2,1,1,7298,0,40,1,1
42,1,319016,2,9,2,8,2,1,1,2885,0,45,1,0
55,1,119751,4,14,1,4,6,3,0,0,0,40,35,0
55,1,202220,2,9,2,5,3,2,0,2407,0,35,1,0
43,2,99220,1,13,2,6,2,1,1,0,0,40,1,1
39,1,111275,2,9,2,7,2,1,1,0,0,40,1,0
38,4,261241,6,10,2,1,2,1,1,0,0,45,1,1
28,1,261725,2,9,1,5,5,1,0,0,0,40,21,0
36,1,182013,6,10,3,12,5,1,0,0,0,40,1,0
49,1,40666,6,10,2,9,2,1,1,0,0,50,1,0
41,1,216461,6,10,3,1,4,2,0,0,0,40,1,0
60,1,320376,9,4,2,10,3,1,0,0,0,40,1,0
35,1,282951,1,13,2,2,2,1,1,0,0,70,1,0
36,6,166697,1,13,3,4,5,1,0,0,0,40,1,0
51,1,290856,2,9,2,1,2,1,1,0,0,40,1,1
23,1,455361,2,9,1,5,1,1,1,0,0,40,32,0
51,1,82783,2,9,2,7,2,1,1,0,0,40,1,0
17,1,56536,3,7,1,6,4,1,0,1055,0,18,8,0
33,2,109959,6,10,2,6,2,1,1,0,0,25,1,0
50,1,177927,2,9,3,11,1,1,1,0,0,40,1,0
38,1,192337,14,8,2,7,2,1,1,0,0,40,1,1
18,1,236272,2,9,1,1,4,1,0,0,0,35,1,0
26,1,33610,2,9,1,8,4,1,1,0,0,40,1,0
21,1,209483,6,10,1,6,4,1,0,0,0,47,1,0
26,1,247006,2,9,2,2,2,1,1,0,0,52,1,0
30,5,311913,2,9,2,1,3,1,0,0,0,40,1,1
39, ,204756,6,10,3, ,1,1,0,0,0,20,1,0
33,5,300681,2,9,1,5,1,2,1,0,0,40,1,0
42,6,24264,6,10,3,8,5,1,1,0,0,38,1,0
28,1,266070,11,15,1,4,1,1,0,0,0,50,1,0
20,1,226978,2,9,1,5,4,1,1,0,0,35,1,0
66,5,362165,1,13,5,4,1,2,0,0,2206,25,1,0
31,1,341672,6,10,2,1,2,3,1,0,0,50,8,0
36,1,179488,6,10,3,1,5,1,1,0,0,40,5,0
39,4,243872,7,12,1,4,1,1,1,0,0,40,1,1
52,1,259583,2,9,2,1,2,1,1,0,0,40,1,0
61,1,159822,9,4,2,7,2,1,1,7688,0,40,18,1
27,1,219863,2,9,2,8,2,1,1,0,0,40,1,0
45,1,206947,2,9,3,1,1,1,0,0,0,50,1,0
21,1,245572,5,5,1,5,4,4,1,0,0,40,1,0
25,1,38488,2,9,1,1,4,1,0,0,0,40,1,0
24,1,182504,6,10,1,5,4,1,0,0,0,25,1,0
38,1,193815,7,12,2,2,2,1,1,0,0,55,17,0
51, ,521665,6,10,2, ,2,1,1,0,0,24,1,0
29,1,46442,1,13,2,4,3,1,0,0,1902,50,1,1
45,1,60267,2,9,3,1,5,1,0,0,0,38,1,0
59,1,264357,13,6,2,8,2,1,1,0,0,50,1,0
41,1,191814,2,9,2,1,4,1,1,0,0,40,1,0
23,1,107882,1,13,1,1,4,1,0,0,0,40,1,0
43,1,174575,6,10,3,1,1,1,1,0,0,45,1,0
17,1,143331,3,7,1,6,4,1,1,0,0,20,1,0
32,1,126132,1,13,2,2,2,1,1,15024,0,50,1,1
42,1,198619,8,11,2,10,2,1,1,0,0,40,1,0
68,1,211287,4,14,2,2,2,1,1,0,2392,40,1,1
55,4,238192,2,9,2,12,2,1,1,0,1887,40,1,1
43,1,257780,2,9,2,1,2,1,1,0,0,40,1,0
61,1,183355,2,9,2,1,2,1,1,0,0,40,1,1
28,1,148429,2,9,2,10,2,1,1,0,0,40,1,0
47,1,71221,2,9,3,10,5,1,0,0,0,60,1,0
21,2,236769,9,4,1,7,1,1,1,0,0,40,1,0
39,1,32146,6,10,1,7,1,1,1,0,0,40,1,0
39,1,347491,3,7,3,7,1,1,1,0,1876,46,1,0
34,1,180714,6,10,2,8,2,2,1,0,2179,40,1,0
57, ,188877,5,5,3, ,1,1,1,0,0,40,1,0
27,1,306747,1,13,3,3,4,2,1,0,0,40,1,0
21,6,478457,6,10,1,5,4,2,0,0,0,12,1,0
25,1,248990,12,3,1,10,1,1,1,0,0,40,21,0
51,3,46281,6,10,2,6,2,1,1,0,0,50,1,1
35,1,148015,1,13,1,6,4,2,0,0,0,40,1,0
19,1,278115,6,10,1,5,4,1,1,0,0,12,1,0
27,1,190525,1,13,2,2,2,1,1,7298,0,55,1,1
34,1,176673,6,10,1,6,6,2,0,0,0,35,1,0
33, ,202366,2,9,3, ,5,1,0,0,0,32,1,0
36,1,238415,2,9,3,7,5,1,1,0,0,40,1,0
33,2,37939,1,13,2,7,2,1,1,0,0,35,1,0
60,2,35649,1,13,2,7,2,1,1,0,0,40,1,0
42,1,383493,6,10,2,2,2,1,1,15024,0,50,1,1
47,4,204900,2,9,2,4,3,2,0,0,0,40,1,0
42,1,20809,2,9,3,7,1,1,1,0,0,75,1,1
34,1,148207,6,10,2,2,2,1,1,0,0,65,1,1
21,1,200153,2,9,1,5,4,1,0,0,0,32,1,0
30,1,169496,4,14,2,5,2,1,1,0,0,15,1,1
53,1,22978,4,14,2,2,3,1,0,0,0,50,1,1
34,1,366898,2,9,2,7,2,1,1,0,0,40,6,0
37,1,324947,1,13,2,3,2,1,1,0,0,40,1,0
27,1,321577,2,9,1,1,4,2,0,0,0,40,1,0
31,1,241360,1,13,1,6,1,1,1,0,0,40,1,0
30,1,207564,6,10,2,1,3,1,0,0,0,40,1,0
33,1,220860,2,9,3,8,1,1,1,0,0,45,1,0
41,5,336571,6,10,2,2,2,1,1,0,0,40,1,0
23,6,56402,6,10,2,4,2,1,1,0,0,30,1,0
65,1,180280,6,10,2,2,3,1,0,0,0,40,1,0
30,1,81282,2,9,1,5,5,1,0,0,0,40,1,0
51,1,86332,8,11,2,5,2,1,1,4064,0,55,1,0
30,5,27051,6,10,1,3,4,1,1,0,0,40,1,0
49,1,287647,4,14,3,6,1,1,1,4787,0,45,1,1
37,2,183735,2,9,2,4,2,1,1,3137,0,30,1,0
42,1,100800,2,9,1,7,1,1,1,0,0,40,1,0
62,1,155094,8,11,2,2,3,1,0,0,0,45,1,1
67, ,102693,2,9,5, ,1,1,1,1086,0,35,1,0
31,1,151053,6,10,2,8,2,1,1,5178,0,40,1,1
50,1,548361,1,13,2,12,2,1,1,0,0,20,1,1
33,1,173858,1,13,2,1,6,3,1,0,0,40,8,0
27,1,347153,6,10,1,8,6,1,1,0,0,40,1,0
31,1,319146,8,11,2,7,2,1,1,4386,0,40,21,1
35,1,197719,6,10,1,10,6,4,1,0,0,40,1,0
55,1,197114,6,10,2,8,2,1,1,0,0,6,1,1
54,2,109418,1,13,2,2,3,1,0,0,1977,35,1,1
56,1,182062,1,13,2,12,2,1,1,0,0,48,1,1
21,1,184543,8,11,1,1,1,1,0,0,0,40,1,0
66,1,175558,9,4,5,5,1,1,0,0,0,20,6,0
46,1,122026,2,9,2,7,2,1,1,0,0,50,1,0
23,1,340543,1,13,1,2,1,1,0,0,0,38,1,0
43,1,101950,4,14,1,2,1,1,0,0,0,45,1,0
40,1,179508,2,9,2,10,2,1,1,0,0,55,1,0
